port,hits
49316.0,6
3858.0,17
4410.0,45
25944.0,4
56914.0,6
56916.0,5
48816.0,13
40108.0,4
4159.0,27
22855.0,2
40990.0,5
40980.0,7
39004.0,9
38788.0,13
38784.0,14
8069.0,178
56034.0,9
38480.0,4
22853.0,5
6631.0,16
9480.0,30
43712.0,5
46588.0,9
52224.0,12
36377.0,5
34564.0,5
34572.0,4
54124.0,10
4528.0,34
40234.0,7
40240.0,6
59792.0,10
48822.0,15
59766.0,1
1974.0,12
35200.0,7
35198.0,10
35196.0,5
35208.0,9
35192.0,16
2786.0,6
57648.0,2
45324.0,9
62924.0,6
27622.0,5
39251.0,2
8860.0,41
6878.0,15
33234.0,4
33248.0,5
5957.0,28
8108.0,51
59832.0,2
65324.0,6
59862.0,5
53596.0,7
57246.0,4
56324.0,8
40662.0,33
60476.0,8
60480.0,4
5495.0,40
48208.0,2
8573.0,8
42686.0,4
58804.0,4
58806.0,6
58800.0,8
58782.0,10
57170.0,8
44420.0,15
44432.0,5
44446.0,29
54730.0,4
45264.0,6
49484.0,57
42600.0,7
42616.0,4
35494.0,9
35504.0,4
35514.0,3
29244.0,4
39296.0,3
50762.0,9
50760.0,5
41878.0,3
21299.0,11
59836.0,11
29630.0,2
2208.0,50
29622.0,2
41103.0,2
37324.0,11
21754.0,2
21758.0,2
61124.0,15
62222.0,22
13733.0,2
50024.0,13
52926.0,6
8183.0,83
33776.0,10
61104.0,4
45388.0,7
59886.0,11
40794.0,10
59888.0,3
20744.0,4
45402.0,6
20752.0,2
50320.0,11
50324.0,8
50312.0,2
50308.0,3
50310.0,4
50306.0,14
50316.0,3
52316.0,4
44636.0,5
39003.0,2
57736.0,4
6629.0,19
8549.0,26
10014.0,28
3816.0,16
55966.0,8
9997.0,139
44873.0,9
31555.0,7
38786.0,11
21324.0,12
55958.0,6
3986.0,43
50496.0,4
5281.0,13
53470.0,3
40271.0,4
50782.0,6
50788.0,6
50778.0,7
50774.0,5
50776.0,1
50784.0,11
50786.0,5
50772.0,7
61824.0,6
33502.0,11
33510.0,6
13176.0,2
40123.0,3
58040.0,9
52660.0,8
13177.0,2
48628.0,6
3632.0,18
35152.0,8
42844.0,13
51024.0,5
5250.0,31
52970.0,12
10048.0,43
36568.0,12
41461.0,2
39556.0,7
13178.0,2
36504.0,3
41366.0,9
39798.0,5
42936.0,4
44162.0,1
44174.0,5
44186.0,5
43688.0,4
4104.0,22
34438.0,5
13533.0,2
8493.0,44
60904.0,5
60906.0,10
60910.0,5
60914.0,9
60918.0,7
60920.0,5
60912.0,4
60908.0,3
60922.0,4
13144.0,4
51204.0,5
51212.0,5
51226.0,3
3819.0,16
49548.0,7
53574.0,5
49562.0,6
16095.0,14
13172.0,2
3405.0,21
50568.0,4
50584.0,6
25702.0,2
25786.0,6
45992.0,9
45990.0,4
45982.0,4
45988.0,13
45994.0,4
38464.0,9
38458.0,5
33628.0,2
49224.0,5
14190.0,8
58960.0,4
57148.0,5
57160.0,6
46164.0,6
59028.0,5
63046.0,4
59210.0,6
16132.0,2
16124.0,2
27974.0,2
56178.0,8
6035.0,75
60700.0,5
60706.0,6
1471.0,39
56186.0,8
42806.0,9
55454.0,6
55450.0,5
42548.0,12
8858.0,25
34938.0,5
34950.0,3
34944.0,10
34946.0,5
34942.0,10
34954.0,13
42888.0,5
46918.0,6
38854.0,13
38864.0,10
35736.0,13
25055.0,6
56024.0,10
13173.0,2
35094.0,6
35088.0,5
35106.0,5
38489.0,7
55148.0,5
23254.0,1
55986.0,6
43384.0,5
43366.0,3
43378.0,8
43376.0,4
43386.0,6
43382.0,3
46292.0,3
43982.0,4
54920.0,6
51744.0,7
52394.0,7
53838.0,6
9250.0,34
55310.0,6
44440.0,7
44442.0,6
48880.0,9
47224.0,5
46574.0,7
18034.0,7
54412.0,7
29799.0,8
115.0,16
39892.0,6
8935.0,28
41552.0,9
46934.0,8
53330.0,7
53340.0,11
23644.0,2
32754.0,2
60026.0,6
40431.0,3
12348.0,23
40766.0,4
40772.0,6
40776.0,14
40770.0,5
43484.0,9
43486.0,11
59816.0,4
42428.0,10
42444.0,7
42460.0,2
42470.0,9
8182.0,51
5022.0,61
6961.0,19
49924.0,8
39702.0,7
9247.0,34
5708.0,20
45164.0,3
58965.0,1
57824.0,6
50758.0,4
43048.0,8
43042.0,3
43038.0,2
43036.0,8
43032.0,5
43028.0,7
10783.0,16
39330.0,7
41532.0,12
41517.0,7
33158.0,8
54661.0,1
57946.0,4
8190.0,36
6481.0,16
46576.0,8
46606.0,7
12393.0,5
2410.0,6
57432.0,5
39544.0,12
24255.0,2
39552.0,7
61259.0,1
39615.0,4
6469.0,18
46300.0,21
46312.0,5
41438.0,5
9992.0,56
56575.0,31
44242.0,3
44238.0,5
44254.0,8
44248.0,3
44236.0,4
44232.0,7
55914.0,5
55926.0,7
46688.0,10
59018.0,5
40682.0,10
38494.0,7
38482.0,6
38510.0,9
33826.0,14
46258.0,15
13143.0,4
50824.0,6
12172.0,6
41863.0,2
6771.0,17
58132.0,4
58134.0,3
58124.0,5
3811.0,16
55242.0,12
13169.0,2
53228.0,5
36530.0,7
9207.0,34
26923.0,6
21273.0,14
8246.0,27
54624.0,11
13170.0,2
26900.0,13
41510.0,7
41182.0,13
13171.0,2
45462.0,6
55178.0,6
43616.0,3
6843.0,19
51790.0,7
51806.0,9
51820.0,7
51814.0,8
43662.0,6
13164.0,2
39127.0,2
4460.0,31
54846.0,8
54244.0,10
54254.0,1
9473.0,21
34416.0,6
36394.0,3
20044.0,6
23791.0,24
53954.0,4
6658.0,19
32990.0,5
2888.0,17
54328.0,7
38781.0,8
43818.0,7
6069.0,18
47056.0,2
47048.0,10
3885.0,20
5673.0,29
8075.0,49
36026.0,4
36008.0,9
35996.0,7
36036.0,7
36032.0,6
47626.0,5
36014.0,6
57908.0,6
35526.0,3
58220.0,7
60572.0,9
60368.0,3
60380.0,2
12396.0,8
39057.0,2
24805.0,4
56858.0,3
56874.0,8
35512.0,8
35508.0,4
21285.0,11
35510.0,7
8041.0,56
36910.0,14
12487.0,13
49184.0,7
37576.0,5
6580.0,26
39714.0,7
13165.0,2
52182.0,9
43500.0,6
37560.0,5
51559.0,1
46244.0,6
46266.0,11
46252.0,13
46256.0,3
46264.0,9
42235.0,8
46246.0,11
41632.0,13
57820.0,5
53736.0,8
25453.0,3
52740.0,6
21321.0,12
42347.0,4
37369.0,1
40284.0,7
41696.0,5
5956.0,28
25044.0,3
50072.0,7
3090.0,11
36984.0,9
36994.0,7
36980.0,16
36978.0,5
36996.0,6
36992.0,4
36986.0,6
49770.0,6
42006.0,7
41992.0,10
35034.0,5
56628.0,11
16012.0,52
56640.0,4
35810.0,3
51434.0,5
60204.0,10
60216.0,3
48898.0,13
10844.0,19
22974.0,2
29958.0,5
22970.0,2
29962.0,2
29974.0,8
34454.0,7
34444.0,10
50781.0,1
56632.0,6
53565.0,1
21295.0,11
25990.0,11
5161.0,10
60668.0,6
5639.0,23
10380.0,24
21298.0,13
8910.0,32
34080.0,8
34050.0,3
34064.0,6
59212.0,8
44584.0,5
44588.0,5
48848.0,5
59498.0,8
5950.0,42
60698.0,5
9888.0,46
60057.0,14
35984.0,1
53171.0,1
11452.0,14
43252.0,12
42142.0,6
58844.0,3
58846.0,13
58854.0,5
58850.0,6
58852.0,4
58848.0,1
58858.0,3
36940.0,5
36936.0,3
41962.0,13
41970.0,6
33986.0,4
57968.0,6
33852.0,6
52870.0,8
38406.0,9
60140.0,4
4100.0,79
41761.0,3
44244.0,5
54952.0,5
49318.0,3
49400.0,4
59697.0,1
48768.0,7
48764.0,3
48772.0,2
48778.0,10
48762.0,4
48770.0,3
6780.0,14
46594.0,8
16082.0,18
25913.0,4
36954.0,3
37186.0,7
41630.0,8
41636.0,8
6447.0,66
50106.0,8
42250.0,8
54664.0,4
48714.0,9
34582.0,8
8445.0,113
56402.0,2
12383.0,9
57082.0,3
57112.0,5
44256.0,5
33204.0,6
44268.0,11
44278.0,6
44288.0,6
33216.0,16
37436.0,6
37468.0,5
37542.0,13
37554.0,8
33358.0,5
33370.0,8
33382.0,10
55436.0,5
55474.0,9
55444.0,5
42594.0,10
44814.0,5
6313.0,20
44826.0,3
33114.0,3
33128.0,3
33142.0,6
44012.0,5
44032.0,4
44036.0,4
51726.0,5
13166.0,11
44220.0,7
38940.0,8
45870.0,11
10059.0,62
64170.0,3
43986.0,3
39470.0,4
25452.0,5
44940.0,6
64172.0,6
44984.0,14
47256.0,5
44946.0,6
44962.0,2
44974.0,12
44986.0,12
59480.0,9
34818.0,7
59510.0,5
34834.0,5
59486.0,5
25978.0,2
56954.0,5
40034.0,8
36826.0,5
14428.0,2
36844.0,7
41188.0,6
41214.0,8
51394.0,3
51392.0,6
51384.0,7
51380.0,6
51386.0,6
51382.0,2
51390.0,8
41218.0,8
9800.0,186
43784.0,6
44328.0,4
44370.0,4
44890.0,8
44896.0,7
44906.0,9
48344.0,6
55922.0,2
44938.0,5
57544.0,8
43554.0,7
43568.0,8
43594.0,4
43582.0,6
55002.0,8
55008.0,7
55024.0,3
44182.0,4
44190.0,4
44214.0,5
34206.0,4
5701.0,31
34226.0,8
34238.0,5
34246.0,8
45810.0,12
34242.0,4
53734.0,4
53740.0,6
45834.0,4
37890.0,7
45840.0,6
45846.0,15
34722.0,9
45850.0,7
43107.0,2
21627.0,1
34730.0,2
34736.0,4
34758.0,5
46002.0,3
46032.0,2
8191.0,26
8422.0,36
36474.0,6
39534.0,10
36490.0,5
34700.0,2
36502.0,4
36512.0,4
12467.0,22
36518.0,6
43768.0,3
42779.0,2
43762.0,6
43778.0,7
56118.0,9
56112.0,5
56108.0,4
56132.0,3
37002.0,4
56134.0,6
37006.0,2
37022.0,9
35352.0,5
37034.0,10
37054.0,8
47222.0,3
47252.0,11
13168.0,2
43828.0,6
43840.0,3
40854.0,15
40864.0,2
40880.0,7
40886.0,16
60846.0,4
60854.0,6
60860.0,6
24033.0,2
60822.0,7
60840.0,9
60848.0,6
35150.0,9
35158.0,6
34570.0,3
35172.0,6
35962.0,6
39860.0,8
39870.0,10
39878.0,3
60228.0,2
60262.0,5
48420.0,3
48430.0,3
48432.0,4
48440.0,7
48452.0,6
56986.0,4
56998.0,4
57004.0,10
57012.0,4
57018.0,4
63554.0,1
51978.0,4
53404.0,2
9453.0,24
55140.0,5
55170.0,6
55182.0,5
13159.0,2
47090.0,12
55196.0,8
47134.0,12
47118.0,6
47160.0,4
47148.0,17
47168.0,9
52858.0,10
55452.0,11
44114.0,8
60040.0,16
44122.0,6
44132.0,3
33157.0,1
47244.0,6
20084.0,18
59552.0,5
41054.0,6
52324.0,6
52184.0,3
52452.0,8
52458.0,4
12508.0,2
20476.0,28
59580.0,7
6375.0,21
44706.0,10
37866.0,7
2108.0,16
10035.0,35
59440.0,2
7019.0,40
21294.0,12
3793.0,25
9230.0,29
45772.0,1
45780.0,5
50440.0,8
44960.0,7
2530.0,6
13160.0,2
36084.0,7
36102.0,11
36072.0,3
36090.0,4
36070.0,5
36080.0,6
36066.0,4
36076.0,9
18052.0,14
35864.0,5
5535.0,25
5914.0,28
53642.0,4
40652.0,5
2762.0,69
37773.0,2
7063.0,21
46566.0,7
13072.0,3
12338.0,9
37044.0,14
46472.0,8
60812.0,3
35530.0,3
3159.0,13
9133.0,42
49972.0,4
49984.0,11
49976.0,11
49978.0,6
49988.0,10
49982.0,11
49986.0,9
52752.0,5
43676.0,43
48422.0,5
55481.0,12
6341.0,23
41550.0,10
25293.0,8
59973.0,1
54236.0,5
8428.0,37
41675.0,2
47852.0,6
47854.0,2
59374.0,10
49166.0,5
39026.0,13
39022.0,9
39016.0,8
39012.0,8
39014.0,4
25391.0,3
52538.0,9
10778.0,14
7171.0,29
55252.0,7
49432.0,4
39881.0,4
37348.0,6
5195.0,31
54958.0,4
45151.0,1
7201.0,19
35009.0,9
33842.0,5
3765.0,20
56806.0,6
37640.0,10
37642.0,7
25333.0,4
12477.0,3
41070.0,5
48426.0,3
38334.0,10
38338.0,5
38342.0,9
38332.0,9
38348.0,10
35992.0,6
35998.0,4
44520.0,6
35400.0,6
35394.0,6
3463.0,2
3133.0,8
60516.0,3
50646.0,3
36456.0,3
49888.0,14
36565.0,6
39869.0,14
54450.0,6
33394.0,11
33398.0,3
33412.0,7
38860.0,11
46531.0,2
39225.0,3
58182.0,8
58186.0,3
58194.0,2
58180.0,10
58184.0,7
58196.0,5
58188.0,7
57804.0,5
44782.0,12
27163.0,6
44822.0,1
35588.0,4
53610.0,10
43719.0,1
63990.0,1
44418.0,5
6755.0,31
21256.0,20
41854.0,5
35294.0,7
8055.0,41
40616.0,6
40374.0,11
13434.0,2
39958.0,9
56738.0,4
58612.0,6
53314.0,5
53316.0,4
53322.0,7
37132.0,9
53326.0,5
53328.0,4
14136.0,2
21084.0,9
9018.0,35
57394.0,9
39219.0,2
13161.0,3
5214.0,88
55066.0,6
41508.0,8
51201.0,11
53742.0,7
53766.0,4
53756.0,7
53780.0,11
39497.0,2
40878.0,12
65238.0,4
62836.0,2
45526.0,7
45528.0,7
57734.0,6
41989.0,2
27770.0,2
57658.0,5
13455.0,2
59784.0,7
59794.0,2
59800.0,11
1947.0,30
56924.0,4
42309.0,1
54908.0,7
38062.0,7
40259.0,2
51128.0,4
41932.0,8
41936.0,8
41930.0,8
41938.0,9
41926.0,6
41934.0,4
41920.0,6
64724.0,2
62443.0,6
16433.0,2
49860.0,3
56652.0,5
44824.0,6
4244.0,32
44180.0,3
35250.0,10
56862.0,4
36714.0,6
21248.0,16
13162.0,2
41140.0,5
64524.0,5
49234.0,5
6610.0,19
49218.0,11
52830.0,6
39692.0,6
10786.0,17
56888.0,6
56902.0,10
5978.0,23
43724.0,5
37283.0,2
13158.0,2
55124.0,15
7401.0,23
56502.0,5
56512.0,2
7786.0,28
48252.0,6
42002.0,6
55734.0,8
41988.0,4
41996.0,9
4415.0,19
13155.0,2
63624.0,7
42754.0,4
34916.0,4
8150.0,29
65220.0,1
60666.0,6
34114.0,7
42830.0,5
42846.0,4
42852.0,5
25105.0,14
39740.0,7
16311.0,5
33802.0,1
33796.0,6
33806.0,3
33792.0,5
33810.0,1
33804.0,5
33808.0,6
5954.0,25
7173.0,22
6372.0,23
6844.0,19
32812.0,5
58897.0,1
53550.0,7
58907.0,1
35906.0,9
58941.0,1
58947.0,1
58959.0,1
58963.0,1
40904.0,9
6706.0,18
10911.0,45
60322.0,3
60350.0,5
60334.0,6
48540.0,11
12392.0,4
45116.0,8
20037.0,10
6657.0,17
55855.0,5
46037.0,1
2682.0,6
16018.0,7
42952.0,9
38790.0,9
38798.0,4
38796.0,4
18105.0,7
33582.0,6
21258.0,12
2602.0,6
16034.0,2
52034.0,3
44366.0,6
6336.0,16
61624.0,2
60886.0,2
54340.0,5
6331.0,45
49624.0,7
37181.0,2
38228.0,8
38238.0,10
21081.0,15
34480.0,5
14825.0,4
57317.0,2
57321.0,1
34000.0,5
34012.0,7
45924.0,5
45914.0,12
45920.0,5
45912.0,11
45916.0,5
10036.0,31
41160.0,9
41172.0,5
13060.0,4
11081.0,98
13078.0,5
13064.0,6
22640.0,2
13086.0,4
3824.0,25
22650.0,2
9447.0,28
34747.0,2
39515.0,4
18794.0,2
44506.0,4
34470.0,1
14903.0,16
51044.0,3
51060.0,3
51066.0,5
46666.0,6
46682.0,6
16101.0,27
33970.0,1
44480.0,7
42232.0,7
42218.0,2
39298.0,10
42234.0,21
42378.0,6
22490.0,2
5884.0,20
31858.0,2
31866.0,2
52234.0,92
40640.0,10
65186.0,6
36968.0,3
27390.0,3
44364.0,3
58442.0,5
63598.0,3
63600.0,2
12428.0,11
16262.0,3
40620.0,9
37681.0,2
43086.0,3
40832.0,6
19618.0,2
57336.0,7
19622.0,2
43098.0,6
43090.0,11
43060.0,3
19632.0,2
44460.0,13
19644.0,2
44464.0,12
57340.0,10
1813.0,89
10947.0,21
59256.0,8
40192.0,5
53481.0,2
63562.0,6
44013.0,3
52436.0,4
11254.0,20
11258.0,12
8102.0,38
20238.0,4
52901.0,1
52624.0,7
52630.0,3
54156.0,54
40966.0,2
49130.0,7
4405.0,21
40369.0,2
7979.0,94
3381.0,52
38448.0,5
60702.0,3
53240.0,9
31312.0,7
52168.0,11
48676.0,3
37124.0,12
40251.0,2
54186.0,4
54188.0,9
54204.0,5
38076.0,9
5961.0,43
45052.0,7
49632.0,15
49636.0,4
49634.0,13
49622.0,6
43920.0,8
16432.0,2
49121.0,6
16422.0,4
38370.0,13
39051.0,2
29394.0,4
11233.0,18
40021.0,6
37638.0,9
48889.0,8
36100.0,8
36104.0,9
20480.0,2
20498.0,4
20494.0,4
58477.0,1
63284.0,2
63296.0,2
63306.0,4
43914.0,7
43926.0,5
35511.0,6
10249.0,37
9034.0,27
53174.0,5
53176.0,8
53172.0,7
53170.0,11
53168.0,6
53158.0,8
61921.0,1
53772.0,10
9136.0,28
58206.0,9
8533.0,27
49464.0,8
49378.0,5
49384.0,7
9221.0,27
51501.0,1
49338.0,8
44261.0,1
15432.0,4
59348.0,7
21284.0,10
16063.0,6
46938.0,5
40923.0,2
6516.0,8
3873.0,25
21282.0,25
3823.0,25
54922.0,4
6311.0,16
36774.0,4
50910.0,9
50914.0,7
50918.0,5
47922.0,5
47926.0,10
47930.0,5
52622.0,2
52582.0,4
36691.0,1
6367.0,17
3863.0,19
18133.0,2
49930.0,7
49936.0,4
5068.0,31
8160.0,25
47278.0,5
47294.0,4
13157.0,4
5962.0,33
9266.0,28
56246.0,3
13154.0,2
58324.0,7
47352.0,8
25733.0,2
13156.0,2
58867.0,1
2056.0,8
38158.0,11
46228.0,6
46212.0,5
46218.0,7
46222.0,6
46248.0,7
55746.0,4
45232.0,2
50105.0,7
45586.0,6
42110.0,3
42118.0,3
52755.0,2
59914.0,9
874.0,4
13150.0,2
45064.0,6
53600.0,5
35120.0,3
42778.0,8
32544.0,4
4306.0,22
5721.0,26
5698.0,29
8186.0,41
30648.0,1
30660.0,1
40487.0,4
5696.0,34
43212.0,7
43214.0,5
43200.0,4
43208.0,6
43198.0,4
43196.0,4
43204.0,7
56380.0,6
27898.0,1
44534.0,6
45503.0,1
44538.0,2
56700.0,4
41764.0,4
51460.0,10
48582.0,4
48596.0,8
50608.0,4
16070.0,4
390.0,4
29634.0,1
6398.0,14
52294.0,8
8457.0,23
63744.0,4
403.0,12
49230.0,6
47424.0,9
48870.0,9
37400.0,8
6689.0,16
41600.0,7
10909.0,45
34008.0,5
34024.0,2
34030.0,8
41694.0,4
48688.0,5
15598.0,2
34964.0,7
47966.0,6
47982.0,10
12167.0,9
56216.0,8
56208.0,5
56212.0,6
56222.0,44
56220.0,13
12390.0,14
58808.0,12
75.0,2
5958.0,17
12482.0,11
6711.0,20
56578.0,5
56574.0,3
56224.0,12
38682.0,11
33869.0,1
34800.0,2
3332.0,15
42320.0,1
1983.0,15
2542.0,7
2526.0,9
3334.0,9
3764.0,23
26099.0,8
57126.0,4
57118.0,7
4018.0,45
42996.0,6
33968.0,3
33964.0,4
33956.0,7
5960.0,35
4696.0,31
43868.0,2
43872.0,6
43864.0,3
43858.0,9
43874.0,3
43878.0,8
35064.0,11
35066.0,14
38194.0,9
61550.0,2
10430.0,63
14026.0,18
42620.0,7
717.0,12
6576.0,18
15768.0,2
50112.0,13
49742.0,9
953.0,16
46776.0,1
15712.0,2
39212.0,2
52152.0,6
43832.0,5
60708.0,7
12778.0,2
43192.0,6
43190.0,6
61542.0,2
38182.0,7
44454.0,6
44472.0,6
60438.0,5
47287.0,1
6779.0,12
6521.0,9
53094.0,4
47338.0,3
40198.0,9
3384.0,76
30776.0,5
49912.0,13
49902.0,14
54652.0,8
6328.0,20
58914.0,6
58912.0,7
1577.0,94
47618.0,4
44836.0,5
44852.0,12
58444.0,8
52494.0,2
44276.0,6
60765.0,1
12252.0,7
21300.0,26
60794.0,7
60810.0,16
3735.0,15
60818.0,3
6494.0,20
39596.0,6
46608.0,9
3795.0,21
2450.0,8
60400.0,7
60416.0,6
35964.0,7
30892.0,4
41853.0,2
8033.0,101
65090.0,2
65094.0,4
29452.0,2
39495.0,2
40032.0,6
9306.0,79
18310.0,2
18324.0,2
54819.0,1
21164.0,2
60664.0,4
63276.0,7
29018.0,2
43232.0,6
56442.0,2
56426.0,4
55978.0,4
6693.0,25
8843.0,38
48538.0,8
48552.0,7
41946.0,8
48544.0,3
48546.0,7
48556.0,4
58298.0,3
50354.0,5
34418.0,7
50638.0,7
50626.0,4
25652.0,2
18050.0,2
48959.0,1
34424.0,5
15200.0,2
38012.0,9
12336.0,21
5599.0,34
6526.0,20
25146.0,10
59508.0,5
46436.0,5
59863.0,1
21287.0,9
9244.0,31
62156.0,6
10790.0,27
62160.0,2
43780.0,9
10935.0,29
50612.0,10
34660.0,8
5544.0,27
29972.0,2
45550.0,13
62456.0,5
45562.0,3
45538.0,15
62462.0,2
40342.0,5
9269.0,25
6308.0,33
39977.0,2
19733.0,2
56089.0,3
34897.0,1
55822.0,6
55804.0,7
55818.0,5
18890.0,2
41016.0,5
44270.0,1
44252.0,5
44266.0,7
44262.0,5
44264.0,7
50836.0,9
59392.0,5
39360.0,5
9069.0,32
3750.0,21
51680.0,8
10066.0,33
13149.0,2
49046.0,10
45862.0,7
59268.0,3
59282.0,13
43584.0,8
9916.0,23
34558.0,7
13151.0,2
44333.0,64
19636.0,4
27155.0,2
58418.0,17
8053.0,26
34810.0,5
23046.0,2
16504.0,2
31001.0,10
13152.0,6
56552.0,7
12758.0,2
60230.0,13
60246.0,3
12760.0,8
46657.0,2
59040.0,3
24693.0,5
35304.0,2
35282.0,5
35302.0,5
35292.0,3
35310.0,4
21234.0,10
25567.0,14
53144.0,5
45900.0,11
48940.0,4
41710.0,7
56830.0,2
7400.0,27
46676.0,5
46680.0,5
36230.0,5
9442.0,23
55752.0,5
58328.0,4
58342.0,3
56406.0,5
58344.0,10
51644.0,6
51652.0,3
46332.0,3
18349.0,7
63458.0,2
65332.0,2
5994.0,26
63158.0,2
35680.0,6
63174.0,7
18072.0,6
61844.0,4
12321.0,20
36216.0,4
55506.0,7
63099.0,2
34506.0,1
34510.0,5
5851.0,23
18036.0,6
17080.0,7
17110.0,3
17096.0,2
63434.0,2
63444.0,5
34052.0,9
26844.0,2
832.0,14
63446.0,2
18600.0,2
46746.0,12
22105.0,16
48022.0,12
48028.0,6
38094.0,7
38092.0,14
13153.0,2
38100.0,10
38096.0,5
38098.0,3
38104.0,4
46766.0,9
48188.0,3
7325.0,24
55492.0,14
39828.0,8
3840.0,25
43532.0,5
43556.0,3
12183.0,16
3372.0,4
7078.0,33
25444.0,8
2504.0,88
48690.0,4
39877.0,2
41958.0,5
61754.0,2
21002.0,7
56508.0,7
28540.0,6
28562.0,2
28546.0,4
1292.0,8
26106.0,4
51860.0,5
26094.0,2
50080.0,37
50015.0,14
50014.0,29
6685.0,11
37826.0,9
35360.0,2
49751.0,8
6314.0,16
50020.0,14
38047.0,9
8137.0,30
42592.0,5
42604.0,4
42588.0,7
42602.0,4
42596.0,4
42606.0,7
40248.0,14
32368.0,6
16404.0,12
60556.0,13
16038.0,17
50021.0,10
50412.0,7
5850.0,24
54980.0,4
6400.0,24
46274.0,14
51418.0,23
61970.0,2
29310.0,2
18017.0,28
6024.0,30
41658.0,14
41666.0,8
35500.0,4
34186.0,6
36483.0,1
48162.0,3
46940.0,10
5279.0,23
35930.0,6
6759.0,52
35416.0,6
37618.0,10
42856.0,8
40118.0,7
10240.0,32
54030.0,3
40104.0,3
40112.0,6
40106.0,10
3978.0,56
37126.0,7
9039.0,29
59834.0,10
59840.0,7
59852.0,15
477.0,12
41406.0,5
42216.0,4
2081.0,16
14900.0,15
49892.0,5
49894.0,4
54258.0,8
64328.0,1
54262.0,11
64332.0,3
36754.0,8
16049.0,6
52784.0,6
52788.0,5
49883.0,2
35766.0,2
35786.0,5
41698.0,5
35750.0,5
35752.0,7
35762.0,6
35746.0,2
35758.0,6
35760.0,4
35754.0,5
35624.0,7
49606.0,7
36538.0,21
36128.0,6
51560.0,3
22533.0,19
43748.0,5
95.0,18
39920.0,4
21247.0,10
50370.0,6
41477.0,2
42704.0,4
40395.0,2
3160.0,10
21316.0,9
3288.0,13
46502.0,2
58214.0,6
59500.0,6
46668.0,3
59042.0,14
4821.0,30
6455.0,22
38372.0,9
51936.0,7
6007.0,64
3142.0,5
58882.0,6
37778.0,20
35078.0,6
35074.0,3
35084.0,4
35090.0,8
35086.0,7
48830.0,3
43636.0,7
5270.0,30
45614.0,5
8171.0,31
37492.0,7
43039.0,2
40784.0,11
5856.0,21
7348.0,20
425.0,6
55158.0,11
49010.0,12
33828.0,13
6014.0,31
26086.0,6
33812.0,2
6018.0,21
57814.0,3
57810.0,4
57818.0,5
57816.0,3
47296.0,4
34172.0,2
4095.0,23
18293.0,2
54288.0,7
45376.0,8
58546.0,4
36700.0,5
36702.0,6
13145.0,2
56008.0,5
7373.0,19
42306.0,3
36061.0,3
3732.0,18
50040.0,4
56590.0,1
31482.0,39
33262.0,8
45764.0,5
49870.0,20
49882.0,5
49876.0,6
49858.0,4
49874.0,7
49854.0,4
49866.0,8
56032.0,5
55192.0,6
18056.0,4
12694.0,45
22081.0,4
13146.0,4
35228.0,7
55772.0,2
42066.0,5
37276.0,2
13147.0,2
16065.0,9
44598.0,7
26034.0,2
40345.0,80
26026.0,2
36002.0,9
50474.0,7
11392.0,17
6082.0,22
13148.0,2
3850.0,20
54272.0,2
6296.0,18
60836.0,6
17652.0,2
44228.0,5
17662.0,3
54578.0,4
25654.0,8
26020.0,2
3342.0,21
48722.0,10
1557.0,63
4041.0,14
39926.0,11
19341.0,1
62883.0,1
12733.0,2
47504.0,6
63348.0,3
8945.0,37
49242.0,13
49238.0,10
49248.0,6
49240.0,3
49250.0,12
49236.0,4
9590.0,30
38380.0,14
10034.0,32
51686.0,3
11212.0,26
28012.0,3
28014.0,3
54640.0,10
58990.0,6
64692.0,3
33466.0,1
3356.0,4
35395.0,1
40308.0,17
17252.0,4
65354.0,2
54672.0,5
25470.0,5
17466.0,2
52580.0,5
59172.0,4
17470.0,2
27552.0,2
38772.0,10
26370.0,2
41716.0,11
56370.0,8
18338.0,4
45308.0,9
41720.0,10
45310.0,3
45322.0,2
18650.0,5
38678.0,7
38674.0,8
17185.0,33
24864.0,7
60956.0,9
60946.0,7
40936.0,10
53506.0,6
60966.0,8
14350.0,2
52478.0,3
32686.0,2
9212.0,47
56910.0,2
65368.0,3
51650.0,7
59438.0,6
9204.0,46
45921.0,2
53106.0,10
18006.0,7
60584.0,4
60101.0,3
41156.0,16
32761.0,2
42933.0,4
43628.0,6
39438.0,2
9710.0,24
27009.0,4
37152.0,5
37156.0,5
46882.0,6
46898.0,7
54536.0,9
33888.0,11
17720.0,2
3309.0,4
55468.0,2
57860.0,9
43698.0,4
14824.0,4
14840.0,6
2700.0,2
48894.0,2
45200.0,7
8196.0,39
55070.0,3
51096.0,8
41540.0,5
32762.0,2
22552.0,2
37748.0,7
41360.0,6
37764.0,7
41374.0,6
39498.0,7
51481.0,3
46570.0,5
46582.0,4
51967.0,1
47064.0,5
38881.0,28
33448.0,2
33454.0,2
33450.0,3
33444.0,2
33446.0,5
33458.0,4
33456.0,6
33442.0,4
33440.0,5
58774.0,3
53558.0,4
53568.0,2
46034.0,13
53578.0,6
3560.0,26
52146.0,7
47574.0,2
47238.0,4
47552.0,6
18040.0,6
37306.0,3
37320.0,6
37334.0,10
55798.0,5
16601.0,15
37732.0,6
60882.0,4
38402.0,8
60898.0,4
54004.0,6
54018.0,5
44982.0,6
37048.0,5
37062.0,6
40689.0,2
33844.0,5
49202.0,7
49220.0,7
59528.0,9
40216.0,6
59542.0,9
5911.0,38
